# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 32768, 114.539, 0.00203378
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 38967, 204.035, 0.00444889
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 46340, 106.822, 0.00585018
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 55108, 91.965, 0.00513948
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 65536, 61.2098, 0.00369013
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 77935, 232.701, 0.0112464
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 92681, 34.833, 0.00882487
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 110217, 158.456, 0.00938499
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 131072, 343.686, 0.00780239
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 155871, 106.199, 0.0185378
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 185363, 146.588, 0.018535
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 220435, 118.499, 0.0204783
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 262144, 313.594, 0.0217293
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 311743, 382.887, 0.039726
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 370727, 280.517, 0.0420428
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 440871, 118.337, 0.0439696
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 524288, 309.047, 0.0444003
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 623487, 655.52, 0.0841593
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 741455, 96.6169, 0.0876187
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 881743, 161.942, 0.093903
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 1048576, 550.877, 0.0965436
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 1246974, 103.408, 0.178861
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 1482910, 265.466, 0.188728
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 1763487, 1022.81, 0.209839
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 2097152, 1672.13, 0.220961
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 2493948, 1085.24, 0.38673
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 2965820, 473.371, 0.408501
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 3526975, 836.634, 0.444552
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 4194304, 1679.33, 0.452011
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 4987896, 768.932, 0.828633
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 5931641, 559.983, 0.868593
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 7053950, 1307.88, 0.934484
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 8388608, 2882.48, 0.960408
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 9975792, 3553.85, 1.72835
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 11863283, 1940.72, 1.81476
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 14107900, 1159.23, 2.02356
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 16777216, 3402.48, 2.04545
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 19951584, 2187.89, 3.6864
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 23726566, 3263.95, 3.79342
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 28215801, 3521.84, 4.16575
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 33554432, 4734.21, 4.32032
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 39903169, 1428.68, 8.1678
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 47453132, 1864.09, 13.9697
hpce.ywc110.fast_fourier_transform_opt, 3, 4, 56431603, 2422.51, 52.7735
