# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 1448, 22.9566, 0.000189968
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 1722, 15.9214, 0.000207568
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 2048, 50.2559, 0.000221257
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 2435, 31.2571, 0.000415975
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 2896, 13.6187, 0.00041821
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 3444, 16.7054, 0.000460394
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 4096, 41.5433, 0.000493638
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 4870, 84.8676, 0.000891733
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 5792, 20.4682, 0.000904305
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 6888, 44.0272, 0.00107919
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 8192, 105.398, 0.00114847
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 9741, 50.2525, 0.00183655
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 11585, 102.396, 0.00215167
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 13777, 48.408, 0.00296658
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 16384, 83.2001, 0.00215027
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 19483, 75.1435, 0.00420081
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 23170, 57.7327, 0.00439581
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 27554, 131.97, 0.00419718
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 32768, 114.539, 0.00616866
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 38967, 204.035, 0.0116959
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 46340, 106.822, 0.0101974
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 55108, 91.965, 0.00968587
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 65536, 61.2098, 0.0106586
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 77935, 232.701, 0.0187812
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 92681, 34.833, 0.0214829
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 110217, 158.456, 0.0221738
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 131072, 343.686, 0.0255432
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 155871, 106.199, 0.0442579
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 185363, 146.588, 0.0468752
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 220435, 118.499, 0.0519289
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 262144, 313.594, 0.0574148
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 311743, 382.887, 0.100232
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 370727, 280.517, 0.105973
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 440871, 118.337, 0.119558
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 524288, 309.047, 0.125404
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 623487, 655.52, 0.214609
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 741455, 96.6169, 0.22387
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 881743, 161.942, 0.239164
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 1048576, 550.877, 0.262421
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 1246974, 103.408, 0.440911
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 1482910, 265.466, 0.49531
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 1763487, 1022.81, 0.539974
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 2097152, 1672.13, 0.565968
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 2493948, 1085.24, 0.984123
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 2965820, 473.371, 1.01275
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 3526975, 836.634, 1.11934
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 4194304, 1679.33, 1.18491
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 4987896, 768.932, 2.03915
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 5931641, 559.983, 2.13473
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 7053950, 1307.88, 2.34851
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 8388608, 2882.48, 2.55028
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 9975792, 3553.85, 4.31149
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 11863283, 1940.72, 4.58145
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 14107900, 1159.23, 5.01351
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 16777216, 3402.48, 5.43126
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 19951584, 2187.89, 9.14465
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 23726566, 3263.95, 9.54415
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 28215801, 3521.84, 10.3564
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 33554432, 4734.21, 11.6916
hpce.ywc110.fast_fourier_transform_opt, 1, 4, 39903169, 1428.68, 19.9099
